start_id,search_id,logLik,se,start_alpha_T,start_alpha_H,start_alpha_W,start_E,start_delta_c,start_delta_s,start_sigma,start_tau,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau
42,0,-823.1740180021509,2.5520795849846323,0.0344244390726089,0.6149172782897949,0.0674957484006881,4.891918182373047,0.4299426078796386,-0.9104998111724854,0.4754016101360321,0.1151187196373939,0.0043161059729754,0.1188386604189872,0.4512462913990021,8.003216743469238,0.4204065203666687,0.3904578685760498,0.3165402710437774,0.1471922695636749
0,0,-824.7510859955244,0.672035863211473,0.0062650348991155,-0.1318826913833618,0.0651591569185257,8.349700927734375,0.8092806339263916,0.3498046398162842,0.2445112466812133,0.0538987554609775,0.004265010356903,0.1361082792282104,0.5395536422729492,8.74696159362793,0.3681526482105255,0.3413839340209961,0.329306423664093,0.133619800209999
14,0,-824.977715281323,3.882594666356976,0.0006906708003953,0.4804998159408569,0.0395657047629356,5.559354305267334,0.0079550743103027,0.4252393245697021,0.0614639483392238,0.03704734146595,0.0015812695492058,0.1832636296749115,0.4409164786338806,7.989602088928223,0.2995452582836151,0.3594655096530914,0.3208369612693786,0.138708084821701
30,0,-825.5182359564977,3.079458401857125,0.0002072028146358,0.5566661119461058,1.041649580001831,1.4071226119995115,-0.038844347000122,-0.7286055088043213,0.0500116348266601,0.0453374162316322,0.0002674041315913,0.2782330214977264,0.2657314538955688,6.693696022033691,0.2939325273036957,0.4536153376102447,0.3298002183437347,0.1173301637172699
32,0,-827.353581364202,16.44195360889546,0.0001640332047827,-0.6900792121887207,0.0481702648103237,7.651825904846191,-0.862377405166626,0.4344823360443115,0.3737823963165283,0.0703542903065681,4.908863047603518e-06,0.2455934286117553,0.3269603848457336,7.233376979827881,0.3459312915802002,0.3647414445877075,0.3434417843818664,0.1058871746063232
78,0,-832.3051833338792,1.1909857091298,0.0018193827709183,0.5461443424224852,0.897454023361206,15.470290184020996,0.3646903038024902,-0.3855814933776855,0.0575917139649391,0.1474165767431259,0.0081938579678535,0.0709700509905815,0.4824164509773254,7.632890701293945,0.2751561999320984,0.3287241458892822,0.3357637226581573,0.1073450297117233
57,0,-832.7853652567261,6.491944042726711,0.0031125107780098,0.6173519134521483,1.098255276679993,13.224113464355469,-0.2419006824493408,0.5102202892303467,0.075780838727951,0.074649803340435,0.0046672374010086,0.0225492771714925,0.6984062790870667,9.293983459472656,0.3903781771659851,0.405518501996994,0.3397033810615539,0.1143887490034103
31,0,-842.0981966931206,6.515373639911055,0.0002499498077668,0.6524972438812255,0.6152181625366211,1.7553431987762451,0.1358864307403564,-0.2264583110809326,0.1230433955788612,0.0319523736834526,0.0003019015421159,0.1174496635794639,0.4318247735500335,6.605775356292725,0.5376626253128052,0.4510795772075653,0.3098862469196319,0.1232288479804992
26,0,-848.8705402267215,1.8699847556827172,0.0045165913179516,-0.3689204931259155,0.0536024831235408,2.889130115509033,-0.7164604663848877,-0.947437047958374,0.3508452773094177,0.0853055566549301,0.012301898561418,-0.0855317190289497,0.6181876063346863,8.539674758911133,0.3106383681297302,0.3623542785644531,0.3333266079425812,0.1153937876224517
38,0,-853.0125041732892,10.705128145040852,0.0111076775938272,0.4240262269973753,0.0410812199115753,4.012187480926514,0.925844430923462,-0.8485963344573975,0.257996916770935,0.2031400948762893,0.0071418806910514,0.0895505473017692,0.3964079618453979,7.340200424194336,0.3261140882968902,0.4419943988323211,0.3355820178985595,0.1000016927719116
50,0,-859.9664961445542,14.303484288854682,0.0155791863799095,0.4287132501602173,0.0931403785943985,9.69699001312256,0.9099512100219728,0.2503225803375244,0.254073828458786,0.2544398009777069,0.0026516295038163,0.0630847811698913,0.5696157217025757,7.303324699401855,0.386249303817749,0.3948030173778534,0.3426914811134338,0.0946824997663497
36,0,-872.8610982240684,9.379701817764223,0.0007581495447084,0.1712777853012085,0.0768797919154167,7.361616134643555,0.1563894748687744,0.8831391334533691,0.2758920192718506,0.2856127917766571,0.0035329763777554,0.1410024017095565,0.5192649960517883,8.093618392944336,0.3709948062896728,0.3705998361110687,0.3233938813209533,0.1037466377019882
92,0,-879.4009229395425,1.9596966480924345,0.0010649031028151,-0.112135910987854,0.0444805026054382,1.1399989128112793,-0.8255293369293213,-0.134408950805664,0.5787651538848877,0.1418887227773666,0.0002200540038757,0.1084365993738174,0.6489154696464539,8.868927001953125,0.3752590715885162,0.4491678178310394,0.329972892999649,0.1051705181598663
61,0,-884.139901051606,3.735764681333739,0.001999830128625,0.6629624366760254,0.0493141785264015,4.09967041015625,-0.1524930000305175,0.2450978755950927,0.0562032535672187,0.0342340394854545,0.0124234110116958,0.2130044400691986,0.2729934453964233,8.01097297668457,0.218735471367836,0.426268458366394,0.3202505707740783,0.1072680205106735
97,0,-944.2695359701772,17.158903232395826,0.0385304056107997,0.4686856269836426,0.1435138434171676,2.083424568176269,-0.2239625453948974,0.2911000251770019,0.3351530432701111,0.0489944294095039,0.0154173290356993,-0.1874914020299911,0.6967737078666687,8.301753997802734,0.2207071632146835,0.3769504129886627,0.3329654932022095,0.0843621045351028
84,0,-1014.5346116680852,30.384049859642253,0.0017620756989344,0.0819568157196044,0.613563060760498,17.207719802856445,0.0462343692779541,-0.110851764678955,0.1095025688409805,0.0332672297954559,0.0004034612211398,0.073443554341793,0.5294876098632812,6.425650119781494,0.584513783454895,0.4208381175994873,0.3563746809959411,0.0580207370221614
