trace_rank,iter,if2_loglik,rep_loglik,rep_se,beta0,delta_post,alpha,nu,k_proc,sigma_A,eta,I0,sigma_obs,theta,start_id
1,3,-297.252676640198,-1304.9758867261885,16.147619606393977,2.6657856349417517,-0.7368514627238274,0.8787763676000138,5638.097454085772,33.59827976336947,0.0620136502405851,0.6999593027666173,1732.415310347077,0.2853287787726209,"[0.9804988115251082, -0.5041837139166868, 0.06032417328142809, -0.059433474843723154, 0.11966475566702438, -0.7368514627238274, 0.2312358093950248, 8.637301956747404, 3.514474868139755, -2.7804007529991126, 0.8471040715482697, 7.4572718469526995, -1.25411315388139]",14
3,14,-386.5037185982939,-1489.3715118343866,10.621354722798738,1.6646554142967227,-0.502244391691022,0.9373897646778577,6799.629818580544,72.8275115859268,0.023510895577053676,0.46834365028283403,3957.470086211972,0.29746645007504924,"[0.5096181436332196, -0.6178562102187307, 0.11533935381329301, 0.04485522284794766, 0.0172851009243265, -0.502244391691022, 0.7298826907896682, 8.824623451238335, 4.288093790214095, -3.750291323703817, -0.12679499951109963, 8.28336023296778, -1.2124538332127668]",3
1,29,-221.1236642036829,-1664.1829277312052,8.903221575381112,4.0966331596258145,-0.9893051697233554,0.8120854622397811,8814.996468253446,30.278590571749888,0.0035879546891561254,0.9824095546807166,267.6040658423831,0.2724593777776974,"[1.4101654557777228, -0.6522320192805461, 0.024790982689947276, 3.1338646684434176e-05, 0.0901442077290792, -0.9893051697233554, -0.30567437499863015, 9.084209694179984, 3.410440880978326, -5.6301729633056485, 4.022652408155899, 5.589508521869528, -1.3002657483666515]",8
1,25,-219.3018671960535,-1676.7472027311373,19.830080164775403,3.413761859761621,-0.9081871376614701,0.8350489505709267,8780.817630404088,60.41399037785739,0.07169053622730022,0.9921636923802991,12.139033826764377,0.24702565071067678,"[1.2278148679151941, -0.6091554027632321, -0.03184862837073833, 0.057682327955093246, 0.13445713186357985, -0.9081871376614701, -0.11975129703349001, 9.080324806485184, 4.10122070689144, -2.635396531339217, 4.841120349604256, 2.496426196530482, -1.398263098715017]",9
1,19,-212.44978402199848,-1890.0293575494736,23.343249730963795,3.5948891847277435,-0.9246524342915806,0.8187453860538524,7744.580056920928,30.24466367918431,0.02763389654583909,0.8325000785431429,126.69078730420462,0.25120230924784054,"[1.2795131658655767, -0.6219247990759809, 0.03834056143888996, 0.06968217392134582, 0.04702971558622102, -0.9246524342915806, -0.2513519258358939, 8.954748530195786, 3.4093197616155604, -3.5887121240819924, 1.603450433849987, 4.841749372009402, -1.3814966515647402]",5
2,30,-228.38081496505373,-1893.503994762023,16.052031855080944,3.5023548620376648,-0.8745364900091295,0.824855705868327,9218.644127018812,31.07774827726631,0.004113104901468982,0.9837931859048296,346.45280163963577,0.23031276662887876,"[1.2534355599800429, -0.6020196738552908, -0.029754167962497986, 0.02034623439177185, 0.09380063175320695, -0.8745364900091295, -0.20183677676281958, 9.12898324792951, 3.436492073623467, -5.493577085204004, 4.105983921076118, 5.84774659474768, -1.4683170389160958]",8
3,23,-231.4659419481255,-1898.4571005694365,23.337293316703352,3.1868797197353755,-0.9969527515759903,0.9005549231355311,6384.85709779781,31.36711716752867,0.006223207504642304,0.989623605360324,82.19948303364608,0.27700582437901994,"[1.1590422938178713, -0.5948936433880566, 0.11485013857196219, 0.01980201676656993, 0.12069878890453815, -0.9969527515759903, 0.41009161528267885, 8.7616843872918, 3.4457601202280137, -5.07946982915871, 4.557791194045747, 4.409149012913964, -1.283716746376794]",8
2,4,-297.34748520293294,-1915.9212516433286,21.31681104329945,3.539757429741566,-1.0576404129897523,0.8853644590420291,4805.157795680251,38.396349066421266,0.06179497967405064,0.7160752084633561,1962.2637318290424,0.2940223149943503,"[1.2640582021260236, -0.5713708454850732, 0.0669860732177521, 0.0350821812535025, 0.054224925111978954, -1.0576404129897523, 0.2848257355659498, 8.477445160757007, 3.6479623786783546, -2.7839331528659614, 0.9250758166400053, 7.5818540509842425, -1.224099613182489]",14
3,27,-640.4607871862721,-2092.326957812736,18.092775812141156,4.929661065192386,-1.095487728755576,0.7673312369424646,9700.361649064518,41.564074773043494,0.06091331522675985,0.016593914580935804,48.90422390081817,0.3016584208453773,"[1.5952702362373696, -0.6471084725890608, 0.005270820159557628, 0.06476288644051806, 0.007098320674178233, -1.095487728755576, -0.6871719866867987, 9.179918447205178, 3.727236206974527, -2.7983034873312143, -4.081986106459405, 3.889863771090272, -1.198459958538126]",10
1,2,-364.59140179705736,-2491.203356178416,18.466866222998867,5.744067950209656,-1.4280885537500505,0.7925034911808417,9473.032356936872,16.144187569384652,0.0192413289662081,0.07316922055891126,4074.004326047779,0.23253360806178058,"[1.7481676614478279, -0.5781887885776339, 0.016315690733007825, -0.013796959194990216, 0.005471722348396848, -1.4280885537500505, -0.4683494441807336, 9.156204341570838, 2.7815600820636206, -3.9506947630422733, -2.5389961540813517, 8.312381658653585, -1.4587205135978294]",10
1,15,-351.93806663022065,-2658.8980358349813,9.043012648734237,2.028956585188863,-0.657355352346232,0.9029967281569045,6681.93034299666,78.78645758778909,0.022514136502200306,0.4683159459469122,1235.2734738929298,0.23934967103759916,"[0.7075216634678176, -0.6349630271520794, 0.08969892193512968, -0.029898644963419523, -0.009801537777340465, -0.657355352346232, 0.430501670348379, 8.807162198288385, 4.36674112407157, -3.793611878075975, -0.12690626324566978, 7.119047660899218, -1.4298297375435642]",3
1,9,-223.63876296421992,-2954.731905338769,14.935214923941345,3.806833892548248,-1.01461492337581,0.8024872041547141,6852.137299995636,191.85153962921765,0.029398511551749995,0.8172549686032843,156.30086769985687,0.28869910613670335,"[1.3367978443360926, -0.5960054960285034, -0.05475866297802044, 0.03306893626204195, 0.07909636158846996, -1.01461492337581, -0.38478054011475976, 8.832315897187742, 5.256721841832601, -3.5268112334106125, 1.4978592149666243, 5.0517827889146245, -1.2423702884846382]",1
2,16,-364.4698898167809,-2959.532396723715,21.518574744598787,2.6172477311520024,-0.8302438850451194,0.9073715251538245,4844.62607768076,109.02325321294072,0.02483251953908143,0.29831443763740323,1065.4017715335115,0.2653337421693911,"[0.9621232813345377, -0.5636850067619806, 0.1466922560657561, 0.009574566947754245, 0.09119990807522185, -0.8302438850451194, 0.46729386265158257, 8.485625344397297, 4.6915611917058735, -3.6956012130400206, -0.855337296746108, 6.971107257268743, -1.3267668409676372]",3
3,20,-579.9938259542596,-3061.9682150293083,14.533994287109058,1.5733592031604453,-0.6073675686354656,0.994401115858147,8094.701777310955,45.505803466815586,0.007163392962697689,0.8436186617797403,30647.612206615533,0.18518365392207503,"[0.4532129534808985, -0.5663971459736779, 0.16480900599479342, -0.01067262611855337, 0.052868396917450725, -0.6073675686354656, 1.3177206476015955, 8.99896502507622, 3.81783986654448, -4.938771532782309, 1.6854030698079632, 10.330310033162073, -1.6864072224252105]",4
1,2,-423.6285080201702,-3322.9199536594438,25.245525471258524,6.91123784863988,-1.476167242532117,0.8315036649088493,3052.3551473933585,20.828856168737996,0.03494930649379233,0.7245795696278395,671.9994559217216,0.2787779505792944,"[1.9331487604684066, -0.5449005185897475, 0.004997186566699202, -0.05686245285707221, 0.07747579499125057, -1.476167242532117, -0.14824155974763847, 8.023668751097505, 3.0363393410785178, -3.3538566533091365, 0.9672928147828258, 6.510257530882527, -1.2773396900981409]",4
2,3,-578.2783303959535,-3508.25558359681,90.72280012515378,9.202942687502944,-1.5954592445923366,0.9333952140955615,2088.6689652441337,16.715656547474605,0.15030852205292916,0.3038531391426476,374.42437188854143,0.27902611544982586,"[2.2195232902488184, -0.640747822688848, 0.15615378245483322, 0.03737385950891398, 0.10051521155699564, -1.5954592445923366, 0.693704159133784, 7.644282283343326, 2.8163457980402162, -1.8950652835449855, -0.8290161553017612, 5.925389838340941, -1.2764498977785135]",0
3,11,-579.0896857858403,-3520.948076049949,52.9546110170681,2.2663444669481954,-0.9446213715893417,0.9889071663472544,6473.697017192812,44.33714723055222,0.04113896841166802,0.033858918873207425,511.4695123691814,0.2630974745678747,"[0.8181681664754986, -0.5489083268064716, 0.16418415892647434, 0.015629897824260372, 0.08719246700757483, -0.9446213715893417, 1.2529744772260207, 8.775502633451714, 3.7918228636102858, -3.1907994701405484, -3.3511074233891165, 6.237287979253944, -1.3352306897357604]",0
1,5,-362.86136622138406,-3896.41879585242,48.21269873562045,5.220756002431116,-1.3232946817960636,0.9312882109792544,2609.7350072713307,62.76936932612577,0.06391007933638987,0.0870276812323278,248.9492542059608,0.32463051169720425,"[1.6526422194599155, -0.5980819056511361, 0.138925611462219, -0.04421703336570221, 0.07424529468743098, -1.3232946817960636, 0.6747968558676719, 7.8670039653811425, 4.139467204901647, -2.7502781939439394, -2.3504793180195556, 5.517249077325363, -1.125067630484279]",0
2,7,-450.2875163011725,-4032.9381233689082,41.02679950939862,3.7345140588682146,-1.0696412723154032,0.8506435205092884,4907.141498834157,28.042967923198397,0.014621931580999708,0.6121330339693909,9781.613921101913,0.19775526340972444,"[1.317617705399735, -0.6300442305446995, 0.0588059427820537, -0.024976084926255, 0.04334409752061354, -1.0696412723154032, 0.005148175444756703, 8.498446871792789, 3.3337379026135365, -4.225232714304035, 0.45628722488219325, 9.188259772021688, -1.6207250562045181]",4
2,4,-575.3625538279515,-4150.329940243925,18.643979398517935,5.83561605753433,-1.5560206530155685,0.8063802475990176,9786.526920779763,33.93399270282914,0.018973108222810325,0.029284187547092878,5561.785722346232,0.2438633352485769,"[1.7639798398627755, -0.5405841860234799, -0.04339132470041007, 0.011690668140605636, 0.10795366452031954, -1.5560206530155685, -0.35256524163675224, 9.188761914746516, 3.5244172465806214, -3.9647326590732774, -3.5009860541420075, 8.623674508763449, -1.4111473120446005]",10
