date,cases,year,month,month_angle,post_1955,year_change,log_cases,filtered_mean_raw,filtered_mean_log,ess,loglik_t
1946-01-01,191.0,1946,1,0.0,0,1,5.2574953720277815,187.16921077251786,5.221628194000772,473.24510291323935,-0.5117924261944875
1946-02-01,157.0,1946,2,0.5235987755982988,0,0,5.062595033026967,158.82735585539407,5.0588058969526655,647.7367017709637,-0.1886779160007226
1946-03-01,141.0,1946,3,1.0471975511965976,0,0,4.955827057601261,148.8336542223792,4.994200929582075,681.7236165553636,-0.1570608962260156
1946-04-01,105.0,1946,4,1.5707963267948966,0,0,4.663439094112067,122.27783188683686,4.798648040563377,273.97514954074245,-1.1985788450291608
1946-05-01,362.0,1946,5,2.0943951023931953,0,0,5.8944028342648505,319.6929402518784,5.757375070373476,325.5130227464648,-0.983770512740481
1946-06-01,1133.0,1946,6,2.6179938779914944,0,0,7.033506484287697,1021.6595555290587,6.915507644636955,444.25938958486665,-0.6794399365120363
1946-07-01,3291.0,1946,7,3.141592653589793,0,0,8.09925056179696,3080.8723907624753,8.01999248402187,657.7410831963786,-0.19711136625663528
1946-08-01,5174.0,1946,8,3.665191429188092,0,0,8.55159461813357,5423.9870773839775,8.58545624308788,799.3571766473866,0.03483951886843428
1946-09-01,7214.0,1946,9,4.1887902047863905,0,0,8.88391747120797,6954.273083245867,8.834066660784817,773.556729373391,-0.003766814119248174
1946-10-01,3299.0,1946,10,4.71238898038469,0,0,8.101677747454572,3620.697631887758,8.181710743889024,647.7076650933718,-0.20209901061926416
1946-11-01,1579.0,1946,11,5.235987755982989,0,0,7.365180126021013,1619.228651447354,7.377157114044639,844.9559756718127,0.10303996005763061
1946-12-01,679.0,1946,12,5.759586531581287,0,0,6.522092798170152,697.5280063375853,6.53521496577632,820.2113357435718,0.06260414716737372
1947-01-01,277.0,1947,1,0.0,0,1,5.627621113690637,288.55439023311715,5.651798769788715,541.4925038996852,-0.3944941687577419
1947-02-01,177.0,1947,2,0.5235987755982988,0,0,5.181783550292085,178.77327518191117,5.176499854390796,619.9697932260005,-0.22637497114868843
1947-03-01,149.0,1947,3,1.0471975511965976,0,0,5.0106352940962555,149.99747026287997,5.00196348508115,710.9201809854168,-0.10149884392997954
1947-04-01,117.0,1947,4,1.5707963267948966,0,0,4.770684624465665,126.0437507900483,4.830756700828818,586.8054573135657,-0.28591910582922253
1947-05-01,148.0,1947,5,2.0943951023931953,0,0,5.003946305945459,159.07601507962303,5.061926230910576,718.551016731587,-0.09400813777525485
1947-06-01,339.0,1947,6,2.6179938779914944,0,0,5.8289456176102075,334.81144154954666,5.8025594094785795,783.5917334459809,0.0075488322543186825
1947-07-01,666.0,1947,7,3.141592653589793,0,0,6.502790045915623,685.8748830272211,6.517673516004198,805.0879257670027,0.029291093035705984
1947-08-01,2650.0,1947,8,3.665191429188092,0,0,7.8826922062890254,2058.840662349705,7.619344907132568,101.89277728282633,-2.5318282117246236
1947-09-01,3254.0,1947,9,4.1887902047863905,0,0,8.08794755464267,2949.4808458567836,7.976924449169973,535.4819834545874,-0.44679029985307395
1947-10-01,1639.0,1947,10,4.71238898038469,0,0,7.402451520818244,1719.3648366240195,7.4366341260561395,781.9460939551841,0.011011247625951626
1947-11-01,1027.0,1947,11,5.235987755982989,0,0,6.93537044601511,953.9152692425575,6.848044378679587,628.3915639268077,-0.2606209366537353
1947-12-01,269.0,1947,12,5.759586531581287,0,0,5.598421958998375,309.9355908010938,5.726977164350562,485.07716619950514,-0.5738844423577909
1948-01-01,157.0,1948,1,0.0,0,1,5.062595033026967,160.5864855371962,5.068340515855367,565.847675384569,-0.35159209344433506
1948-02-01,113.0,1948,2,0.5235987755982988,0,0,4.736198448394496,114.92145205557597,4.736236646414254,601.9417419680843,-0.2893391926780442
1948-03-01,106.0,1948,3,1.0471975511965976,0,0,4.672828834461906,107.74212495795803,4.673936156864478,692.8947432945203,-0.12266237713376604
1948-04-01,164.0,1948,4,1.5707963267948966,0,0,5.10594547390058,158.21447564955054,5.056057954144979,644.4813370832356,-0.19775266284050375
1948-05-01,663.0,1948,5,2.0943951023931953,0,0,6.498282149476434,535.6636906212116,6.272725740115902,67.06299956097726,-2.7877186614809855
1948-06-01,924.0,1948,6,2.6179938779914944,0,0,6.829793737512425,1015.7024364675608,6.910222156349935,573.057705088463,-0.34572801538312437
1948-07-01,2708.0,1948,7,3.141592653589793,0,0,7.904334842085095,2713.7460170662926,7.892456651834102,800.3370330765931,0.03448452271249547
1948-08-01,6809.0,1948,8,3.665191429188092,0,0,8.826147399143558,6467.802372906921,8.760473340059296,672.5362584221883,-0.17746077167866403
1948-09-01,6633.0,1948,9,4.1887902047863905,0,0,8.799963219506997,6934.175469629214,8.8302640185934,772.3405040493586,-0.004391362215745431
1948-10-01,5192.0,1948,10,4.71238898038469,0,0,8.555066843844319,5077.1374621149025,8.519615278703839,789.0396891982572,0.02864042713909498
1948-11-01,2284.0,1948,11,5.235987755982989,0,0,7.734121303328305,2322.739224909152,7.737757237316666,845.0351455551851,0.10453148559217595
1948-12-01,976.0,1948,12,5.759586531581287,0,0,6.884486652042782,998.6065556149492,6.8931097144053695,829.078733614126,0.06577385152959359
1949-01-01,574.0,1949,1,0.0,0,1,6.354370040797351,562.3185598334239,6.316893027848211,502.5428471061693,-0.48149313077704736
1949-02-01,235.0,1949,2,0.5235987755982988,0,0,5.4638318050256105,257.3624133467082,5.536977754332965,402.5925788893888,-0.7475070894316502
1949-03-01,209.0,1949,3,1.0471975511965976,0,0,5.3471075307174685,210.3514519555786,5.3382777991782895,698.5090045761305,-0.11613183744760036
