"month","FedFundsRateMonthly","FedFundsDifference","DiffLog","FundsDetrend"
"2013-05-01","0.11","-0.0399999999999999","-0.0354019270509159","0.08508972946722314"
"2013-06-01","0.09","-0.02","-0.0181823190831904","0.06490423160520573"
"2013-07-01","0.09","0.0","0.0","0.06379887630115152"
"2013-08-01","0.08","-0.0099999999999999","-0.009216655104924","0.05179198718164549"
"2013-09-01","0.08","0.0","0.0","0.04890139559799238"
"2013-10-01","0.09","0.0099999999999999","0.009216655104924","0.05514453327196628"
"2013-11-01","0.08","-0.0099999999999999","-0.009216655104924","0.040538454599757995"
"2013-12-01","0.09","0.0099999999999999","0.009216655104924","0.04509978847961631"
"2014-01-01","0.07","-0.0199999999999999","-0.0185190477672375","0.0188448510130724"
"2014-02-01","0.07","0.0","0.0","0.011789610309462434"
"2014-03-01","0.08","0.0099999999999999","0.0093023926623135","0.013949889070321561"
"2014-04-01","0.09","0.0099999999999999","0.009216655104924","0.01534141902796958"
"2014-05-01","0.09","0.0","0.0","0.005979824276693441"
"2014-06-01","0.1","0.01","0.0091324835632725","0.005880610535633227"
"2014-07-01","0.09","-0.01","-0.0091324835632725","-0.014940762616690334"
"2014-08-01","0.09","0.0","0.0","-0.02646888097683775"
"2014-09-01","0.09","0.0","0.0","-0.03868821505770731"
"2014-10-01","0.09","0.0","0.0","-0.05158303113700452"
"2014-11-01","0.09","0.0","0.0","-0.06513729697225701"
"2014-12-01","0.12","0.03","0.0271509890659508","-0.04933458230377688"
"2015-01-01","0.11","-0.0099999999999999","-0.0089686699827604","-0.07415795426927611"
"2015-02-01","0.11","0.0","0.0","-0.08959009933839314"
"2015-03-01","0.11","0.0","0.0","-0.10561313177432925"
"2015-04-01","0.12","0.0099999999999999","0.0089686699827604","-0.11220847455865526"
"2015-05-01","0.12","0.0","0.0","-0.12935673575680173"
"2015-06-01","0.13","0.01","0.008888947417246","-0.13703765762806852"
"2015-07-01","0.13","0.0","0.0","-0.15522998430879442"
"2015-08-01","0.14","0.01","0.0088106296821548","-0.16391140254598469"
"2015-09-01","0.14","0.0","0.0","-0.18305840132442014"
"2015-10-01","0.12","-0.02","-0.0176995770994009","-0.2226462048804051"
"2015-11-01","0.12","0.0","0.0","-0.24264862496257933"
"2015-12-01","0.24","0.12","0.1017826943099423","-0.14303775537047075"
"2016-01-01","0.34","0.1","0.0775582343458745","-0.06378381761483393"
"2016-02-01","0.38","0.0399999999999999","0.0294138852062932","-0.04485592952003914"
"2016-03-01","0.36","-0.02","-0.0145987994211526","-0.08622271675136983"
"2016-04-01","0.37","0.01","0.0073260400920729","-0.09785245886354199"
"2016-05-01","0.37","0.0","0.0","-0.11971277011253123"
"2016-06-01","0.38","0.01","0.0072727593290797","-0.13177050971990845"
"2016-07-01","0.39","0.01","0.0072202479734871","-0.14399161319759846"
"2016-08-01","0.4","0.01","0.0071684894786125","-0.15634099930976564"
"2016-09-01","0.4","0.0","0.0","-0.17878247577417627"
"2016-10-01","0.4","0.0","0.0","-0.20127864397372563"
"2016-11-01","0.41","0.0099999999999999","0.0071174677688639","-0.21379072579689745"
"2016-12-01","0.54","0.13","0.0881927120354609","-0.10627839005621831"
"2017-01-01","0.65","0.1099999999999999","0.0689928714869514","-0.01869965594441758"
"2017-02-01","0.66","0.01","0.0060423144559625","-0.0310117226049188"
"2017-03-01","0.79","0.13","0.0753980174842118","0.07682835510632313"
"2017-04-01","0.9","0.1099999999999999","0.0596382663197311","0.1648637616213362"
"2017-05-01","0.91","0.01","0.0052493558861436","0.15313708856076658"
"2017-06-01","1.04","0.13","0.0658465657975866","0.2616896554483341"
"2017-07-01","1.15","0.1099999999999998","0.0525180342834463","0.3505616001944216"
"2017-08-01","1.16","0.01","0.0046403795565022","0.33979104149910755"
"2017-09-01","1.15","-0.01","-0.0046403795565022","0.309413393111851"
"2017-10-01","1.15","0.0","0.0","0.2894614469376555"
"2017-11-01","1.16","0.01","0.0046403795565022","0.2799656074325033"
"2017-12-01","1.3","0.1400000000000001","0.0628009012390303","0.40095404555355796"
"2018-01-01","1.41","0.1099999999999998","0.0467176245674595","0.4924527720295303"
"2018-02-01","1.42","0.01","0.0041407926660315","0.48448470380791653"
"2018-03-01","1.51","0.09","0.0365152129750975","0.5570689580463046"
"2018-04-01","1.69","0.1799999999999999","0.0692584404700551","0.7202209135943821"
"2018-05-01","1.7","0.01","0.0037105793965356","0.7139516509302474"
"2018-06-01","1.82","0.1200000000000001","0.0434851119397389","0.8182666932718623"
"2018-07-01","1.91","0.0899999999999998","0.0314161962333789","0.8931660549509932"
"2018-08-01","1.91","0.0","0.0","0.8786434365131937"
"2018-09-01","1.95","0.04","0.0136520891683271","0.9046856467906299"
"2018-10-01","2.19","0.24","0.0782157464450248","1.1312727149593225"
"2018-11-01","2.2","0.0100000000000002","0.0031298930089276","1.1283776895961652"
"2018-12-01","2.27","0.0699999999999998","0.0216391751034812","1.1859648903219175"
"2019-01-01","2.4","0.1299999999999999","0.0389854467129535","1.3039899301393647"
"2019-02-01","2.4","0.0","0.0","1.2923992710876315"
"2019-03-01","2.41","0.0100000000000002","0.0029368596733096","1.291129313555148"
"2019-04-01","2.42","0.0099999999999997","0.0029282597790885","1.2901064857137454"
"2019-05-01","2.39","-0.0299999999999998","-0.0088106296821548","1.249247253317714"
"2019-06-01","2.38","-0.0100000000000002","-0.0029542118974317","1.228458127595989"
"2019-07-01","2.4","0.02","0.0058997221271883","1.2376359805240098"
"2019-08-01","2.13","-0.27","-0.0827424270700538","0.9566682052336375"
"2019-09-01","2.04","-0.0899999999999998","-0.0291754891339315","0.8554326451963905"
"2019-10-01","1.83","-0.2099999999999999","-0.0715808037629839","0.6337997621846723"
"2019-11-01","1.55","-0.28","-0.1041833524848114","0.34163341741035325"
"2019-12-01","1.55","0.0","0.0","0.328792581655039"
"2020-01-01","1.55","0.0","0.0","0.3151335896400165"
"2020-02-01","1.58","0.03","0.0116960397631912","0.3305102391067758"
"2020-03-01","0.65","-0.93","-0.4470141110210368","-0.6152261037895331"
"2020-04-01","0.05","-0.6","-0.4519851237430572","-1.2322266231270866"
"2020-05-01","0.05","0.0","0.0","-1.2506377558690625"
"2020-06-01","0.08","0.03","0.0281708769666963","-1.2405964310571644"
"2020-07-01","0.09","0.0099999999999999","0.009216655104924","-1.2522299277504112"
"2020-08-01","0.1","0.01","0.0091324835632725","-1.265655952504496"
"2020-09-01","0.09","-0.01","-0.0091324835632725","-1.3009825496071505"
"2020-10-01","0.09","0.0","0.0","-1.3283079974822756"
"2020-11-01","0.09","0.0","0.0","-1.3577205361081723"
"2020-12-01","0.09","0.0","0.0","-1.3892981561730398"
"2021-01-01","0.09","0.0","0.0","-1.4231083721263713"
"2021-02-01","0.08","-0.0099999999999999","-0.009216655104924","-1.4692079785244796"
"2021-03-01","0.07","-0.0099999999999999","-0.0093023926623135","-1.5176427891492021"
"2021-04-01","0.07","0.0","0.0","-1.5584472813010606"
"2021-05-01","0.06","-0.01","-0.009389740349839","-1.611644222073871"
"2021-06-01","0.08","0.02","0.0186921330121525","-1.6372443535052663"
"2021-07-01","0.1","0.02","0.0183491386681965","-1.6652459821064745"
"2021-08-01","0.09","-0.01","-0.0091324835632725","-1.7256347813304402"
"2021-09-01","0.08","-0.0099999999999999","-0.009216655104924","-1.7883835755098767"
"2021-10-01","0.08","0.0","0.0","-1.8434518738943078"
"2021-11-01","0.08","0.0","0.0","-1.9007853864772741"
"2021-12-01","0.08","0.0","0.0","-1.9603155990866221"
"2022-01-01","0.08","0.0","0.0","-2.0219593309962907"
"2022-02-01","0.08","0.0","0.0","-2.0856182755882497"
"2022-03-01","0.2","0.12","0.1053605156578263","-2.031178524706421"
"2022-04-01","0.33","0.13","0.1028573854397077","-1.9685100774611182"
"2022-05-01","0.77","0.44","0.2858006043520754","-1.5974672602888518"
"2022-06-01","1.21","0.4399999999999999","0.2220129689439236","-1.2278892105051642"
"2022-07-01","1.68","0.47","0.1928242789931038","-0.8296027392893313"
"2022-08-01","2.33","0.6500000000000001","0.2171555094695872","-0.2524251833668436"
"2022-09-01","2.56","0.2299999999999999","0.0667882408715865","-0.09616747820748772"
"2022-10-01","3.08","0.52","0.1363364435521312","0.3493613884441302"
"2022-11-01","3.78","0.6999999999999997","0.158343558087294","0.9743531708764146"
"2022-12-01","4.1","0.3199999999999998","0.0647999932269156","1.2189969276880448"
"2023-01-01","4.33","0.2300000000000004","0.044110698447473","1.3734741993205164"
"2023-02-01","4.57","0.2400000000000002","0.0440438157614395","1.537957120374832"
"2023-03-01","4.65","0.08","0.014260491219157","1.5426072276572453"
"2023-04-01","4.83","0.1799999999999997","0.0313614552040513","1.6475741910209214"
"2023-05-01","5.06","0.2299999999999995","0.038692799718822","1.802995777485478"
"2023-06-01","5.08","0.0200000000000004","0.0032948958968526","1.7489970413067155"
"2023-07-01","5.12","0.04","0.006557400546159","1.7156891247359773"
"2023-08-01","5.33","0.2099999999999999","0.0337381396318501","1.853169674677067"
"2023-09-01","5.33","0.0","0.0","1.7815230996917752"
"2023-10-01","5.33","0.0","0.0","1.710819509193167"
"2023-11-01","5.33","0.0","0.0","1.6411152662740944"
"2023-12-01","5.33","0.0","0.0","1.5724535332595915"
"2024-01-01","5.33","0.0","0.0","1.5048648095482555"
"2024-02-01","5.33","0.0","0.0","1.4383674614095696"
"2024-03-01","5.33","0.0","0.0","1.3729682435018309"
"2024-04-01","5.33","0.0","0.0","1.3086628119689738"
"2024-05-01","5.33","0.0","0.0","1.2454362290641647"
"2024-06-01","5.33","0.0","0.0","1.1832634593336895"
"2024-07-01","5.33","0.0","0.0","1.1221098574763841"
"2024-08-01","5.33","0.0","0.0","1.0619316480718037"
"2024-09-01","5.13","-0.2000000000000001","-0.0321054862079648","0.8026763974444275"
"2024-10-01","4.83","-0.2999999999999998","-0.0501777495857189","0.4442834780017"
"2024-11-01","4.64","-0.1900000000000004","-0.0331329348524336","0.19668606866034288"
"2024-12-01","4.48","-0.1599999999999992","-0.0287789645500431","-0.02018607977617659"
"2025-01-01","4.33","-0.1500000000000003","-0.0277538627821711","-0.22640473414381557"
"2025-02-01","4.33","0.0","0.0","-0.282041505521736"
"2025-03-01","4.33","0.0","0.0","-0.33716625803899714"
"2025-04-01","4.33","0.0","0.0","-0.39184667957847186"
"2025-05-01","4.33","0.0","0.0","-0.44614785643153443"
"2025-06-01","4.33","0.0","0.0","-0.5001318513812283"
"2025-07-01","4.33","0.0","0.0","-0.5538572847117047"
"2025-08-01","4.33","0.0","0.0","-0.6073789176650495"
"2025-09-01","4.22","-0.1100000000000003","-0.0208538362832058","-0.7707472378931879"
"2025-10-01","4.09","-0.1299999999999999","-0.0252195713321159","-0.9540080464823202"
"2025-11-01","3.88","-0.2099999999999999","-0.0421326106973756","-1.2172011973948988"
"2025-12-01","3.72","-0.1599999999999997","-0.0333364202675916","-1.430359183420172"
"2026-01-01","3.64","-0.08","-0.0170944333593001","-1.5635051053628426"
